R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta,feasible,pareto
39.783642906695604,86.48129127919674,56.00961208343506,6.33682107925415,4.993033306207508,4779.75663939182,0.0015380672498986076,0.7324771177893579,1,0
27.665885230526328,66.45027393475175,64.12403501570225,11.572280567139387,3.8424803311936557,4691.788971188542,0.00344880002112013,0.7338906216396566,1,0
29.50260799843818,100.49458210356534,42.66997080296278,7.618539523333311,3.1991085684858263,4757.802606225242,0.0005716385194957281,0.7324784164300633,1,0
34.252755041234195,80.6588780041784,77.03402820974588,9.903814762830734,4.388576503377408,4717.673067821381,0.002310117349565516,0.7326379868769237,1,0
36.16457042749971,104.53842616640031,69.7828957810998,9.54530917480588,4.667072833515704,4706.80500031084,0.0008865088702106948,0.7327208179914774,1,0
31.546727032400668,73.00843288190663,50.39961885660887,8.738794036209583,3.4775383649393916,4745.122780467073,0.002495648583074064,0.7327023730989347,1,0
25.826787212863564,93.7477863766253,71.560113504529,11.15808192640543,4.120643396861851,4671.888788102516,0.0009486877345228941,0.7326971739568128,1,0
38.076848313212395,62.022481337189674,48.42704921960831,7.489273924380541,5.271263501606882,4773.804718607496,0.005358269171763314,0.7330094591531301,1,0
38.00584504380822,86.99917191639543,71.20849926024675,11.591088127344847,4.510141426697373,4675.043408134049,0.0025971533238322003,0.7324918652874829,1,0
25.748602664098144,68.72751735150814,49.32554002851248,6.306450694799423,3.009165145456791,4777.243325145593,0.0015040018163788094,0.7327797769146756,1,0
31.4091331185773,98.0835389252752,67.6345007866621,9.88748323917389,3.652727698907256,4703.430168803268,0.0008825230780725934,0.7327022703651422,1,0
